student_id,prior_failures,study_time,absences,parent_edu,family_support,health,internet,activities,travel_time,age,paid_support,at_risk,gpa_estimate,engagement_score,risk_score
5133,0,4,5,3,2,4,1,0,4,18,0,0,3.9121242706925576,1.2,0.3742847430689954
5134,0,6,4,4,3,2,0,1,4,18,1,0,3.9281364675850297,2.2,0.28808892948116427
5135,1,8,2,2,2,1,0,1,2,17,1,1,3.6998075804645634,2.4,0.5687306624430704
5136,0,5,3,2,2,4,1,0,1,18,1,0,3.7842128418454273,1.4,0.21293569595738915
5137,0,7,4,2,3,1,1,1,2,23,1,0,4.0,2.4,0.44739136532002954
5138,0,2,0,4,3,4,1,1,1,16,0,0,4.0,1.4,0.3618832147249337
5139,0,5,0,3,4,3,1,0,2,17,1,0,3.662605337783993,1.8,0.07260111977543576
5140,1,6,3,4,2,1,0,0,3,19,1,1,3.658707518857352,1.6,0.6152223654880515
5141,0,2,5,4,2,3,1,1,1,16,1,0,3.8077378116607394,1.2,0.31878567735964725
5142,0,3,1,2,2,1,0,1,1,18,1,0,4.0,1.4,0.4889418906397605
5143,0,7,11,2,2,3,0,0,3,18,1,1,3.4954255925878814,1.8,0.5628647567639338
5144,0,2,0,1,4,2,0,1,1,16,1,0,4.0,1.6,0.27772627644166575
5145,0,1,1,3,2,3,1,0,4,16,1,0,4.0,0.6,0.35478217792024425
5146,1,7,1,3,4,4,1,0,2,21,0,1,3.3191256146978403,2.2,0.7947241450005853
5147,0,6,7,3,4,2,0,1,1,16,1,0,3.869427487677812,2.4,0.3077246188006337
5148,1,4,1,4,3,3,0,1,3,17,1,1,3.5452176557539685,1.8,0.5923972795362377
5149,0,3,1,2,2,2,1,1,2,17,1,0,3.7514894190084034,1.4,0.3855206872571549
5150,0,3,0,2,3,2,1,0,1,18,1,0,4.0,1.2,0.00475461803210292
5151,0,4,2,1,4,4,0,1,2,17,0,0,4.0,2.0,0.07868886176363171
5152,0,7,5,4,1,3,0,0,1,18,0,1,4.0,1.6,0.8559747496162039
5153,1,4,1,3,1,2,1,1,4,17,0,1,3.750389207699442,1.4,0.524854645552683
5154,0,8,4,4,2,4,1,0,3,19,0,0,3.7258145374958365,2.0,0.3693470660899694
5155,0,2,7,2,1,1,0,0,4,19,0,1,4.0,0.6,0.5825810524511459
5156,0,3,0,1,3,1,1,0,4,18,0,0,4.0,1.2,0.28986269912611795
5157,0,3,4,4,1,2,1,0,1,18,0,0,4.0,0.8,0.1398928443945553
5158,0,1,0,2,1,2,1,0,4,16,1,1,4.0,0.4,0.5887697625651955
5159,0,3,0,4,4,2,0,0,3,18,0,0,4.0,1.4,0.1024465145245228
5160,0,4,2,2,3,4,1,1,2,20,1,0,4.0,1.8,0.06861279407333437
5161,0,5,3,4,2,4,1,0,2,16,1,0,3.60513647502926,1.4,0.09630026264352765
5162,0,8,1,3,3,3,1,0,2,16,1,0,3.9508974342380934,2.2,0.44645461063871295
5163,0,4,0,4,3,1,1,1,1,20,0,0,4.0,1.8,0.028993840688360584
5164,0,6,7,4,2,2,1,1,3,16,1,0,4.0,2.0,0.01743935760258014
5165,0,4,3,3,3,2,1,0,1,17,1,1,4.0,1.4,0.7675791087826065
5166,2,7,0,4,4,4,1,0,4,16,0,1,4.0,2.2,0.8803819690445531
5167,0,8,2,2,2,4,1,0,3,20,1,0,3.6262282900537475,2.0,0.04457792815167577
5168,0,5,0,2,4,3,0,1,4,18,0,0,4.0,2.2,0.2597027529982466
5169,0,2,1,2,3,1,0,0,3,19,1,0,4.0,1.0,0.36000827406483343
5170,0,2,2,2,1,2,1,0,2,18,0,1,4.0,0.6,0.715448825749705
5171,0,4,2,2,2,4,0,0,3,21,1,0,3.7789630778096255,1.2,0.38345238742208704
5172,0,4,0,3,2,1,1,0,1,16,0,0,4.0,1.2,0.25988788998753437
5173,0,5,4,3,1,3,1,1,2,18,0,1,3.7196258533409057,1.6,0.9676519407646754
5174,0,4,1,4,1,1,0,1,3,20,0,1,4.0,1.4,0.5677069171888999
5175,0,4,2,2,2,2,0,0,1,20,1,0,4.0,1.2,0.1637423828865539
5176,0,2,0,4,1,4,1,1,1,17,0,1,3.9283567813548395,1.0,0.9855173725811078
5177,1,4,1,2,4,2,1,0,4,16,1,1,4.0,1.6,0.6654660134389365
5178,0,7,0,4,3,1,1,0,2,17,0,1,3.844038616572739,2.0,0.8285137595105871
5179,0,6,3,3,4,4,0,1,3,21,0,0,3.366349562829886,2.4,0.41056325502757257
5180,1,5,1,2,3,3,0,0,3,16,1,1,3.6168699772221413,1.6,0.776684698772838
5181,0,6,0,3,3,3,1,1,2,18,0,0,4.0,2.2,0.45784050620209527
5182,0,3,0,4,1,4,1,1,4,17,1,1,4.0,1.2,0.851365670036355
5183,0,2,1,3,1,3,1,0,4,17,1,1,4.0,0.6,0.7258683932994743
5184,1,2,0,3,4,3,0,1,2,20,0,1,4.0,1.6,0.9611607379607979
5185,0,3,2,3,1,4,1,1,2,18,1,1,3.866401700103592,1.2,0.5629776704430098
5186,1,3,1,1,4,2,1,1,2,22,0,1,4.0,1.8,0.7346491526872273
5187,0,6,3,4,2,1,1,1,1,19,1,0,4.0,2.0,0.48332546660379455
5188,0,3,9,4,4,2,0,0,2,18,1,1,4.0,1.4,0.5068260135017143
5189,1,2,2,2,3,1,1,0,4,17,1,1,3.8684657617427716,1.0,0.5090085115656747
5190,0,7,4,2,2,1,1,1,3,18,1,0,3.6125227484582196,2.2,0.04892375484397332
5191,0,3,4,2,4,4,0,1,3,16,1,0,4.0,1.8,0.25290725364451155
5192,0,4,7,3,4,3,0,1,4,16,1,0,3.493598278342337,2.0,0.06076228954216839
5193,0,4,0,4,2,3,0,1,3,19,1,0,4.0,1.6,0.24523659887051014
5194,1,1,5,3,2,1,0,1,4,19,0,1,3.7508598928678256,1.0,0.6714114154682573
5195,0,6,7,4,3,1,1,1,1,16,1,0,3.7403992503020196,2.2,0.28847399341881685
5196,0,5,1,3,3,4,0,1,3,19,0,0,4.0,2.0,0.004526635256724532
5197,0,7,1,2,3,1,0,0,1,17,0,0,3.8824804682949714,2.0,0.4281798265175426
5198,0,2,9,3,1,2,1,0,3,16,0,0,3.8097219611824062,0.6,0.22917507674199544
5199,0,4,2,1,3,1,0,0,2,17,1,0,4.0,1.4,0.3538361735687992
5200,0,4,1,2,1,2,0,0,1,19,1,0,3.985248668743248,1.0,0.05494828060067203
5201,0,4,4,1,4,4,1,0,1,19,1,1,4.0,1.6,0.7013560129828538
5202,2,1,1,1,4,1,1,1,1,18,0,1,3.6997011673174636,1.4,0.7886833087271019
5203,0,4,0,2,4,3,1,1,4,18,1,0,3.7784909442146555,2.0,0.3703708674261434
5204,0,1,2,1,1,4,1,1,3,16,1,1,3.7330802018355556,0.8,0.503673682784716
5205,1,4,2,1,4,1,0,0,2,19,1,1,3.6101672723825526,1.6,0.7881368895381705
5206,0,0,5,4,4,1,1,0,4,17,0,0,3.9311183963594787,0.8,0.3074368473304415
5207,0,0,1,3,1,2,1,1,3,22,0,1,4.0,0.6,0.5496246449624452
5208,0,5,5,1,3,1,1,1,1,17,0,0,4.0,2.0,0.37007825388054494
5209,1,2,1,3,3,2,0,0,4,22,0,1,3.6771600759668392,1.0,0.5996913068370768
5210,0,2,2,1,3,2,1,0,2,17,1,0,3.990862075426078,1.0,0.41791016330001074
5211,1,6,0,2,3,3,0,1,1,17,1,1,3.5045454960790368,2.2,0.9268070802415604
5212,0,4,1,2,2,3,0,1,4,17,0,0,3.7581360123744663,1.6,0.316349191750069
5213,0,5,5,4,4,3,1,1,1,16,0,0,4.0,2.2,0.21173326294735628
5214,0,3,0,2,3,4,0,0,3,20,0,0,4.0,1.2,0.4764710451381962
5215,0,9,4,4,3,3,1,1,3,18,1,0,4.0,2.8,0.25753541991721535
5216,0,2,0,2,3,2,0,1,2,19,0,1,4.0,1.4,0.7519547629180721
5217,0,7,0,3,3,1,1,0,3,21,1,0,4.0,2.0,0.15925468065177728
5218,0,3,0,1,3,2,1,0,3,17,1,0,3.561711248420147,1.2,0.0738969950847051
5219,0,0,4,1,2,3,1,1,3,17,1,1,4.0,0.8,0.793654905541733
5220,0,4,0,4,2,1,0,0,1,18,0,0,3.719573235363943,1.2,0.46561962076280106
5221,0,4,3,2,1,2,1,1,1,16,1,1,3.404824961017528,1.4,0.9725583101267923
5222,0,1,3,3,1,1,0,0,3,16,1,1,4.0,0.4,0.6523718551454887
5223,0,2,1,3,3,2,0,1,1,16,0,0,4.0,1.4,0.4062363772257965
5224,0,3,1,2,1,1,1,1,3,20,0,0,4.0,1.2,0.2653774479017383
5225,0,4,1,1,2,1,0,0,2,17,0,0,3.725475393980113,1.2,0.054741781157562064
5226,0,0,8,2,3,3,0,1,4,19,0,1,4.0,1.0,0.5614333246993397
5227,0,6,1,1,1,4,1,1,4,17,1,1,4.0,1.8,0.8552311207039478
5228,1,3,0,2,1,3,0,0,3,16,0,1,3.447476075115224,0.8,0.6535076710058497
5229,0,1,1,1,2,1,0,0,2,19,0,1,3.3763058485510236,0.6,0.7132117660754657
5230,0,5,3,4,4,1,1,0,3,16,0,0,3.908629997688204,1.8,0.3202861032687098
5231,0,3,3,3,3,3,1,0,4,19,0,1,3.380807099298818,1.2,0.6152674984047799
5232,0,6,7,2,1,2,1,0,2,19,1,1,3.6210678359848685,1.4,0.8109458176923658
5233,0,4,6,1,2,1,1,0,1,17,0,0,3.4302989961739367,1.2,0.3617810352712959
5234,0,3,1,1,3,2,0,0,4,18,1,0,3.7639093678443127,1.2,0.4943721704042365
5235,0,3,1,1,2,3,0,0,4,16,1,0,3.829934513093169,1.0,0.4829972691479186
5236,0,4,4,4,3,4,1,1,3,23,1,0,3.697884681322437,1.8,0.49831587027628765
5237,0,3,7,1,4,4,0,1,2,18,0,0,4.0,1.8,0.2436272680421766
5238,0,2,1,3,4,1,1,0,2,19,0,0,3.9339880028826326,1.2,0.02167330294387948
5239,0,5,1,4,3,2,1,0,1,19,0,0,4.0,1.6,0.3642389362295586
5240,0,3,6,1,3,3,0,1,2,17,0,0,4.0,1.6,0.33180318221082955
5241,1,4,1,3,2,1,1,0,3,18,0,1,3.6278898156953767,1.2,0.8329548881643204
5242,0,6,1,1,3,4,0,1,2,20,1,0,3.8465608566626854,2.2,0.18549382652166824
5243,0,3,7,3,1,4,0,1,2,17,0,1,4.0,1.2,0.8488605487862199
5244,1,4,4,3,3,2,0,0,2,18,0,1,3.3491535681431865,1.4,0.7232250868420282
5245,0,2,0,1,3,1,1,1,1,18,1,0,3.8119445171677047,1.4,0.17948752912976268
5246,0,4,1,3,4,2,0,1,1,16,0,0,3.797468562636963,2.0,0.3700737375926367
5247,0,4,1,2,4,2,0,0,4,18,0,0,4.0,1.6,0.30761029161663667
5248,0,5,7,1,2,1,0,1,4,16,0,1,3.657376216105601,1.8,0.5216273178083772
5249,0,2,20,2,3,3,1,1,1,19,1,1,4.0,1.4,0.6154840974250129
5250,0,3,4,3,1,4,0,1,2,21,1,1,4.0,1.2,0.530878970996612
5251,0,5,1,4,1,1,1,1,1,19,1,1,3.7746625308591018,1.6,0.7971091317281288
5252,1,4,0,4,3,4,0,1,1,20,0,1,3.858229001979931,1.8,0.6052189343609713
5253,0,2,3,3,2,3,0,0,3,16,1,0,3.7179702904443097,0.8,0.43362433471787215
5254,0,6,1,2,1,4,0,0,2,17,1,0,4.0,1.4,0.19695093406195324
5255,0,0,3,1,2,4,1,1,1,18,0,1,4.0,0.8,0.5002828813625888
5256,0,5,2,4,3,2,1,1,3,18,1,0,4.0,2.0,0.2439728310591739
5257,0,1,1,2,2,2,1,0,4,17,0,1,3.9584815366692774,0.6,0.959714071789936
5258,0,7,8,4,3,2,0,0,3,16,0,0,4.0,2.0,0.45504951552702827
5259,0,0,0,4,4,3,0,0,2,21,0,1,4.0,0.8,0.8019133675843102
5260,1,6,3,3,3,2,0,1,4,16,1,1,3.417066304186414,2.2,0.5515783296787597
5261,0,3,1,1,2,4,1,0,4,21,0,0,3.713738720985322,1.0,0.08055182898953961
5262,0,3,3,2,1,4,1,0,2,18,1,0,4.0,0.8,0.15172105791953994
5263,0,4,3,2,3,4,1,0,4,18,0,0,3.7478149019279337,1.4,0.29936166245282314
5264,0,5,0,1,3,1,0,1,4,19,1,0,3.7895831344161963,2.0,0.3688249823841594
5265,1,2,1,2,3,4,1,1,3,21,0,1,3.698036273378229,1.4,0.5455549205435535
5266,0,2,0,4,4,2,0,0,4,16,1,0,4.0,1.2,0.45949170071206336
5267,0,5,0,1,4,3,0,1,2,18,1,0,3.6278319174388254,2.2,0.23021831620443234
5268,0,0,3,4,4,3,0,0,4,18,1,0,3.8864463421895885,0.8,0.24418207287317129
5269,0,2,0,4,1,4,0,0,3,18,0,1,3.5975847034892667,0.6,0.7736455886682285
5270,0,10,1,4,1,4,0,1,1,19,0,0,3.944143304468887,2.6,0.03122835786564032
5271,0,2,0,1,3,1,1,1,4,16,1,0,4.0,1.4,0.30435200454605
5272,0,6,2,2,1,4,1,0,2,16,0,1,3.9046640948790534,1.4,0.6617934087864026
5273,0,2,3,4,2,4,0,1,1,16,1,0,4.0,1.2,0.20049168199032985
5274,0,5,1,1,2,4,1,1,4,16,1,0,3.7359798767221184,1.8,0.21593509496294827
5275,0,5,2,1,4,1,0,1,2,19,1,0,4.0,2.2,0.34450623948711967
5276,0,6,5,3,2,3,0,1,3,19,1,0,4.0,2.0,0.2845305246280982
5277,0,3,0,3,2,4,1,0,1,19,0,0,4.0,1.0,0.32774860639152553
5278,0,7,3,3,3,3,0,0,3,17,0,0,4.0,2.0,0.22009019661750706
5279,1,2,1,2,4,1,1,0,3,17,1,1,3.7871335547870184,1.2,0.6476591027037102
5280,0,4,0,2,4,1,0,0,3,21,1,0,3.731544252017145,1.6,0.25962141400355065
5281,2,4,2,2,4,4,1,0,2,20,0,1,3.4051548055984875,1.6,0.7873197150165403
5282,0,1,0,2,2,1,0,1,2,19,0,1,3.748557454028411,1.0,0.6201414609575452
5283,0,3,5,4,1,1,0,1,3,16,1,0,3.9861621919434587,1.2,0.4361031677546962
5284,1,4,0,1,3,3,1,0,3,21,1,1,4.0,1.4,0.6687447869404426
5285,0,3,0,1,1,2,0,0,2,17,0,0,4.0,0.8,0.02954835723739191
5286,0,8,2,3,4,3,0,0,4,18,0,0,3.9486786224837056,2.4,0.14443321022684308
5287,2,2,2,1,4,4,1,0,1,18,0,0,3.173924451763991,1.2,0.04306317352623784
5288,0,6,3,2,2,1,1,1,2,18,0,0,4.0,2.0,0.269916529709229
5289,0,5,0,1,3,4,1,1,4,17,1,0,4.0,2.0,0.01063159240611311
5290,0,3,5,4,3,3,0,1,2,18,0,0,3.573802859584346,1.6,0.3924595563388153
5291,0,2,9,4,3,1,0,1,2,19,1,0,3.6042691399952194,1.4,0.3245148097583134
5292,0,2,2,3,2,4,1,1,1,19,1,0,3.893112822050991,1.2,0.1058948625525249
5293,0,2,4,2,1,4,0,1,2,20,0,1,3.5605424525178653,1.0,0.5539844921041001
5294,0,0,2,1,3,3,1,1,4,16,0,1,3.436727141486958,1.0,0.7860511104861575
5295,0,1,0,3,1,4,1,0,2,16,1,1,3.690812079924555,0.4,0.8383006045803734
5296,0,1,1,1,2,1,0,0,1,19,0,1,4.0,0.6,0.7002876155522706
5297,0,6,0,3,2,4,0,0,2,16,0,0,4.0,1.6,0.2821655186700491
5298,0,5,13,3,1,1,0,1,3,18,0,1,3.7365491609450943,1.6,0.6255445578920877
5299,0,5,0,4,3,4,1,1,1,16,1,0,3.7191413381267697,2.0,0.23088138498139676
5300,0,5,3,4,1,3,0,0,2,19,1,1,4.0,1.2,0.9344296384647508
5301,0,4,1,4,3,1,0,0,3,16,1,0,4.0,1.4,0.246280577800646
5302,0,6,3,3,4,4,1,1,3,17,0,0,4.0,2.4,0.03127189316506801
5303,0,2,0,4,4,2,0,1,1,17,1,0,3.246607671158293,1.6,0.23139368452764975
5304,1,4,4,4,3,1,1,1,1,18,1,1,3.136200030813213,1.8,0.7825435771776317
5305,0,5,0,2,1,1,0,1,2,19,1,0,4.0,1.6,0.20427750120379656
5306,0,1,6,1,3,1,1,1,4,20,1,1,4.0,1.2,0.7446977975742215
5307,0,10,5,1,3,2,0,1,1,18,1,0,4.0,3.0,0.4985294388246297
5308,0,4,3,2,3,3,0,0,2,16,1,0,3.7023571543594507,1.4,0.2762372278729191
5309,1,4,0,2,4,4,1,1,3,23,0,0,3.583256133623139,2.0,0.24172534121445033
5310,1,6,0,4,2,2,0,0,3,17,1,1,3.316707336587154,1.6,0.5880085218319202
5311,0,5,5,4,4,4,0,0,2,18,1,0,3.2494481342691186,1.8,0.11462854620584267
5312,0,4,0,1,3,2,0,0,1,18,0,0,4.0,1.4,0.2778609332308932
5313,1,4,0,2,1,2,1,1,2,18,1,1,4.0,1.4,0.6048011460307416
5314,1,0,2,2,2,4,0,1,2,16,1,1,3.629726807037847,0.8,0.700217041873832
5315,0,2,0,4,3,4,1,0,1,18,0,1,3.7851022078987375,1.0,0.7827749185225168
5316,0,5,0,1,2,4,0,1,4,21,1,0,3.664118226676084,1.8,0.28008085917806835
5317,0,4,2,3,1,3,1,1,4,16,1,1,4.0,1.4,0.5982294680308139
5318,1,6,1,2,2,1,1,0,4,18,0,1,3.7143257547296025,1.6,0.9285722218253458
5319,0,3,0,1,2,2,0,0,2,16,0,0,4.0,1.0,0.05079081467547275
5320,0,1,2,1,3,1,1,0,1,19,0,0,3.5468213019738424,0.8,0.1522884856385761
5321,0,6,1,1,1,4,1,1,4,20,1,1,3.714952665178301,1.8,0.7443145012078265
5322,0,6,3,2,1,4,1,1,1,17,0,1,4.0,1.8,0.8444441247253827
5323,0,5,0,3,4,2,0,1,4,18,0,1,3.8421152266402596,2.2,0.7166517890667832
5324,3,3,2,4,2,2,1,0,3,16,0,0,2.884542705567233,1.0,0.07360196460900009
5325,0,6,1,3,3,2,1,1,3,16,1,0,4.0,2.2,0.16781712248391478
5326,0,10,1,1,2,2,0,1,1,17,1,0,4.0,2.8,0.36419729967711034
5327,0,4,0,2,2,2,1,1,4,17,1,0,3.9483032712274935,1.6,0.18677064882177957
5328,0,1,0,2,2,4,0,0,1,18,1,1,3.9592661325198337,0.6,0.8519218000769772
5329,0,2,5,3,3,2,1,0,1,16,0,0,3.746588470948797,1.0,0.46371806469067195
5330,0,5,1,3,2,3,0,1,1,16,0,0,3.9682457941391154,1.8,0.15360889428198815
5331,0,0,3,2,3,1,0,0,2,16,1,1,4.0,0.6,0.8626907313533582
5332,0,4,8,3,1,1,1,0,4,18,0,1,4.0,1.0,0.6174039876491679
5333,0,4,2,4,2,3,1,1,4,19,0,0,3.5013882419273825,1.6,0.28443742557204676
5334,0,7,1,4,4,2,1,1,1,16,1,0,3.8588088121090673,2.6,0.05963641287980809
5335,1,6,0,4,1,4,0,0,3,17,1,1,3.731277000572431,1.4,0.6061735127921651
5336,1,5,8,1,4,4,0,1,1,16,1,1,3.1681037579417692,2.2,0.7525779189897966
5337,0,0,3,3,2,3,0,1,3,22,0,0,3.829641888962452,0.8,0.19681441348328266
5338,0,5,3,2,1,3,0,1,4,17,0,1,3.6816925682437827,1.6,0.7959028143953795
5339,1,5,1,1,3,3,1,1,4,17,0,1,3.571145824270737,2.0,0.5185536089349883
5340,0,4,5,2,2,1,0,1,1,16,1,0,3.971006728892886,1.6,0.0908524554905451
5341,0,0,3,3,2,3,0,1,2,16,0,0,4.0,0.8,0.4816763073052049
5342,1,2,0,3,3,4,1,1,4,19,1,1,3.3538421042448263,1.4,0.7389177103594987
5343,0,1,2,1,4,2,0,0,4,17,0,0,3.954299917566246,1.0,0.20692000461921473
5344,0,0,1,1,1,4,1,1,4,17,0,1,3.8918111229853656,0.6,0.6794438890752181
5345,1,3,0,4,1,3,1,1,2,18,1,0,3.633934956460015,1.2,0.05855537690299284
5346,0,2,4,1,3,4,1,0,4,16,1,0,3.714187005093212,1.0,0.15720963202896715
5347,0,9,0,4,1,1,1,1,1,21,1,1,3.985762250506546,2.4,0.7938765412280734
5348,0,3,2,1,3,4,0,1,3,16,0,0,4.0,1.6,0.3811549708207387
5349,0,6,1,4,4,1,1,1,4,21,0,0,3.572451074376714,2.4,0.3936941497991056
5350,0,0,1,3,4,2,1,0,4,17,1,0,4.0,0.8,0.42776783933021884
5351,0,2,1,2,1,3,0,1,2,17,1,1,4.0,1.0,0.7150460212940064
5352,2,4,17,3,3,2,0,1,3,19,0,0,2.7576225663993035,1.8,0.007659269404122426
5353,0,2,1,4,3,3,0,0,3,17,0,0,4.0,1.0,0.3597505010677859
5354,0,3,0,3,3,2,0,0,2,19,1,0,4.0,1.2,0.08652670788422218
5355,0,3,2,1,3,2,1,1,1,18,0,0,3.8291581935696977,1.6,0.19502611005571424
5356,0,3,0,1,1,2,0,1,4,19,1,1,4.0,1.2,0.6594662935901815
5357,0,7,0,2,2,1,0,1,3,20,0,0,4.0,2.2,0.305226808241796
5358,1,4,0,2,1,1,1,1,3,17,1,0,3.2867511564685077,1.4,0.4367419718403698
5359,0,4,0,3,3,4,1,0,1,19,0,0,4.0,1.4,0.3264879988714299
5360,0,5,1,2,2,4,1,1,1,19,0,0,3.4257410053195376,1.8,0.1912637398972078
5361,0,5,1,1,2,4,0,0,4,20,0,0,4.0,1.4,0.016598618525099362
5362,0,3,0,1,1,3,0,1,2,17,0,1,4.0,1.2,0.9166370553026109
5363,0,3,4,1,3,1,1,0,2,20,0,0,3.4533756076713917,1.2,0.1258568370020055
5364,0,4,0,4,3,2,0,1,1,16,0,0,3.912070152565194,1.8,0.3233244128232755
5365,0,6,7,4,3,4,0,0,1,16,0,0,4.0,1.8,0.3570647389193332
5366,2,6,2,3,3,1,0,0,3,16,0,1,3.5006916873622003,1.8,0.9553287455639532
5367,0,3,0,4,3,1,1,1,1,17,0,1,4.0,1.6,0.8269895040985288
5368,0,5,9,2,2,3,0,1,3,18,0,0,3.7038102967511337,1.8,0.47167642081725375
5369,0,3,1,1,1,2,0,1,2,18,0,1,3.7077852439547323,1.2,0.8092119720336659
5370,0,4,1,3,1,1,1,0,2,19,1,1,3.93009277928626,1.0,0.5798302926805707
5371,0,3,1,4,4,1,0,1,3,16,0,0,4.0,1.8,0.2026856753573395
5372,0,3,3,3,1,4,1,1,4,21,1,1,4.0,1.2,0.668754371596911
5373,0,6,1,3,2,3,1,0,2,20,0,0,4.0,1.6,0.3233090120197699
5374,0,4,0,2,4,3,0,0,4,19,1,0,4.0,1.6,0.4544970263689115
5375,0,4,0,2,2,2,0,1,3,20,0,1,4.0,1.6,0.8350601059087364
5376,0,1,3,2,1,3,0,0,4,16,0,1,3.655727293999104,0.4,0.6352949462276831
5377,0,3,0,3,2,2,0,0,3,19,0,0,3.5934773100646673,1.0,0.0976234976544697
5378,0,3,0,3,2,2,0,0,3,19,0,0,4.0,1.0,0.36091325168570426
5379,0,2,2,2,1,4,0,0,1,19,0,1,4.0,0.6,0.8485357581143392
5380,0,4,4,4,2,4,1,0,2,19,1,0,4.0,1.2,0.2379737936360326
5381,0,3,0,1,4,1,0,0,2,18,1,0,4.0,1.4,0.3803510703308137
5382,0,4,0,2,4,4,0,1,3,18,1,0,4.0,2.0,0.25539323672494363
5383,0,4,5,4,3,1,1,1,4,20,0,0,4.0,1.8,0.15247291427950554
5384,0,2,0,3,4,1,0,1,1,16,0,0,3.873859338110817,1.6,0.06976307585067493
5385,0,3,2,3,4,1,1,1,4,18,0,0,3.7178718456974456,1.8,0.2580809364288954
5386,0,4,9,4,1,1,0,1,2,16,0,1,3.9300501035702347,1.4,0.9490049502306817
5387,0,6,5,4,4,2,1,1,4,17,1,0,3.9185199772716297,2.4,0.46284979154467687
5388,1,4,0,3,1,1,0,1,1,16,1,1,4.0,1.4,0.668004351071531
5389,0,2,1,3,4,1,0,1,4,16,0,0,4.0,1.6,0.4592010872725591
5390,0,4,0,3,1,1,0,0,2,17,1,1,3.9310513600697914,1.0,0.8938048084698103
5391,0,7,8,3,1,2,1,1,3,17,0,1,3.6554852150483894,2.0,0.7205879883257258
5392,0,5,12,2,2,3,1,1,2,17,1,1,4.0,1.8,0.5568428391094733
5393,1,5,0,3,4,3,1,0,1,16,0,1,3.7414017739064023,1.8,0.7316285533296738
5394,0,5,3,3,1,1,1,0,3,17,1,1,3.8345511296131085,1.2,0.9221191791208889
5395,0,6,5,4,4,3,1,1,1,20,0,0,3.7440523606844938,2.4,0.1948646301357188
5396,0,6,0,4,3,4,0,0,2,17,1,0,4.0,1.8,0.03560953453188642
5397,0,5,0,4,2,4,1,1,4,20,0,0,3.8778466150829884,1.8,0.013230391411040987
5398,0,6,0,3,2,4,0,0,2,20,1,0,3.9029788207764247,1.6,0.11873066767148249
5399,0,1,1,4,1,4,1,1,4,16,1,1,3.844615923961958,0.8,0.9406757146129836
5400,1,0,6,3,4,2,0,0,3,19,1,1,4.0,0.8,0.9884802671463391
5401,0,4,6,3,2,1,1,0,4,16,1,0,3.987351189989754,1.2,0.2089572215151808
5402,1,4,0,4,2,2,0,1,4,16,0,1,3.4530381523830473,1.6,0.9358191395502381
5403,1,2,0,1,2,2,0,1,3,18,0,1,2.9281367437203007,1.2,0.6075196113991321
5404,0,5,1,2,1,1,1,1,1,19,1,1,3.497819110052866,1.6,0.9299739431675877
5405,0,0,4,2,3,2,0,1,3,21,1,1,3.8721283609583614,1.0,0.9631816371343402
5406,1,2,2,1,1,1,1,1,1,17,1,1,4.0,1.0,0.8170991230374829
5407,1,3,2,1,3,2,0,0,3,18,1,1,4.0,1.2,0.7437300815485681
5408,0,0,2,3,2,3,0,0,4,18,1,1,3.9085185560027695,0.4,0.9056876437741765
5409,0,6,0,4,3,3,1,1,2,21,0,0,4.0,2.2,0.13802419363428525
5410,0,1,1,2,1,4,0,0,4,20,1,1,3.9403828777456806,0.4,0.9138239347399384
5411,0,2,14,2,1,3,0,0,1,18,0,1,3.996592327879668,0.6,0.7257097374744241
5412,0,5,0,1,4,4,1,1,2,19,1,0,3.927863281956392,2.2,0.49116977625349273
5413,0,5,2,4,4,4,1,0,4,18,1,0,3.812834713320357,1.8,0.28853587045847473
5414,0,1,1,2,1,4,1,1,4,20,1,1,3.792985993580938,0.8,0.9841822977069989
5415,0,5,2,2,4,2,1,0,2,19,0,0,4.0,1.8,0.3926523815162354
5416,0,4,2,3,2,1,0,1,4,17,0,0,4.0,1.6,0.293069408466592
5417,0,8,2,3,3,3,1,0,1,18,0,0,3.845208479876255,2.2,0.43092406589445226
5418,0,4,5,3,1,1,1,0,3,18,1,1,4.0,1.0,0.8144711571125169
5419,0,3,1,2,1,3,1,1,1,18,1,1,4.0,1.2,0.9403531590721421
5420,0,2,2,2,4,3,0,1,4,16,1,0,3.865254031783042,1.6,0.427897511835252
5421,0,2,0,3,1,2,1,0,2,18,1,1,4.0,0.6,0.58116191026163
5422,0,2,4,3,4,3,0,1,2,16,0,0,4.0,1.6,0.41221320483000495
5423,1,6,0,4,2,1,1,0,2,16,0,1,3.452767155084109,1.6,0.6102887344015859
5424,0,4,5,2,1,1,0,1,4,17,0,1,3.8532106801163617,1.4,0.7027451807569667
5425,0,5,0,2,2,3,0,1,2,18,0,0,4.0,1.8,0.08009351847663515
5426,0,7,0,1,2,1,0,0,1,20,0,0,3.987228762377523,1.8,0.4601439353150301
5427,2,0,0,3,1,4,1,0,1,19,0,1,3.1615998683489748,0.2,0.9394048322997082
5428,0,6,12,3,4,1,1,0,4,20,0,1,3.9309629081712325,2.0,0.6290913479600566
5429,0,4,1,3,4,4,1,0,1,21,1,0,3.992593064693416,1.6,0.027605296160671422
5430,0,4,0,2,2,4,0,0,1,16,1,0,4.0,1.2,0.05836233943219593
5431,0,2,0,4,4,1,1,1,2,19,0,0,3.9869028669422613,1.6,0.0946180071893587
